Country Name,Country Code,Series Name,Series Code,1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Grenada,GRD,"Population, total",SP.POP.TOTL,101602,102382,103138,103869,104584,105293,106009,106727,107451,107987,108404,108884,109323,109734,110135,110522,110896,111254,111586,112079,112775,113487,114132,114676,115130,115438,115691,115981,116341,116688,116913,117081,117207,..
Grenada,GRD,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.0529,0.0595,0.0695,0.0625,0.0667,0.0909,0.0793,0.0803,0.0574,0.0583,0.0634,0.0696,0.0664,0.0713,0.0813,0.0905,0.0989,0.1063,0.1188,0.0919,0.0951,0.1226,0.11,0.1171,0.1276,0.128,0.1435,0.1804,0.1536,0.1608,0.1694,0.1699,0.1759,..
Grenada,GRD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.52065904214484,0.58115684397648,0.673854447439353,0.601719473567667,0.637764858869425,0.863305252960786,0.748049693893915,0.752386931142073,0.53419698281077,0.539879800346338,0.584849267554703,0.639212372800411,0.607374477465858,0.649753039167441,0.738184954828165,0.818841497620383,0.891826576251623,0.955471263954555,1.06464968723675,0.819957351510988,0.843272001773443,1.08029994624935,0.963796306031612,1.02113781436395,1.10831234256927,1.10882031913235,1.24037306272744,1.55542718203844,1.3202568312117,1.37803373097491,1.44894066528102,1.45113212220599,1.50076360626925,..
Guam,GUM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,143393,145654,147868,150054,152169,154215,156237,158289,160065,161329,162315,163137,163810,164365,164839,165267,165693,166173,166522,166543,166331,165966,165486,164905,164233,163490,162679,161808,162158,163730,165180,166506,167777,..
Guam,GUM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,..
Guam,GUM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.00139476822439031,0.00137311711315858,0.00135255768658533,0.00133285350607115,0.00131432814830879,0.00129689070453588,0.00192015975729181,0.00189526751701003,0.00187423859057258,0.00185955407893187,0.00184825801681915,0.00183894518104415,0.001831390025029,0.00182520609618836,0.00121330510376792,0.00181524442266151,0.00181057739313067,0.00180534743911466,0.00180156375734137,0.00180133659175108,0.001803632515887,0.0018075991468132,0.00120856144930689,0.00121281950213759,0.00182667308031882,0.00183497461618448,0.00184412247432059,0.00247206565806388,0.0024667299794028,0.00183228485921945,0.00181620050853614,0.00180173687434687,0.00178808775934723,..
Guatemala,GTM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,7822.25981413262,7915.4069288614,8018.27959123705,8195.34591091977,8222.06539206535,8364.16131429348,8559.98628929783,8668.42697938871,8770.4040870875,8771.15520620407,8901.53633819804,8926.15358002845,9003.85719003217,9099.72328845701,9386.00114713774,9772.8053901732,9889.57209974855,9740.70936130832,9825.0176796825,10032.088632465,10126.8283621986,10297.8395710411,10553.5642244297,10785.9584615777,10872.5939962916,11005.4593976653,11192.372055508,11466.3765822795,11097.15041153,11825.141273764,12147.9309684074,12384.948508094,12640.8875023146,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,9522266,9779761,10043718,10312996,10583526,10857754,11139145,11422965,11697592,11969422,12246915,12525842,12807402,13087629,13367459,13652040,13935174,14215611,14500112,14792126,15089647,15387337,15681725,15971743,16268760,16567357,16845685,17103803,17357325,17598650,17847877,18124838,18406359,..
Guatemala,GTM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,4.8583,5.388,5.8233,6.7944,6.6692,6.9722,8.702,8.6453,9.6791,10.1703,10.6383,10.6273,10.8357,11.7657,11.9282,12.6993,11.5613,12.1995,11.7791,12.1427,12.5792,13.5353,14.5357,16.9576,18.0238,17.0573,18.7397,19.663,17.6187,20.2047,18.9518,20.1279,20.3694,..
Guatemala,GTM,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.510204188792878,0.5509337089117,0.579795251121149,0.658819221882758,0.630149158229497,0.64214017005727,0.781208970706459,0.756835024881894,0.827443802109015,0.849690152122634,0.868651411396258,0.848429989776336,0.846049807759606,0.898994004185174,0.892331145358291,0.930212627563353,0.829648772236357,0.858176268329233,0.812345449469632,0.820889438069957,0.833631164466604,0.87963888748261,0.926919710682339,1.06172507283645,1.10787792062825,1.02957279184604,1.11243324329049,1.14962736649855,1.01505848395418,1.14808238131902,1.06185178214753,1.11051475329048,1.1066501528086,..
Guinea,GIN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2076.55062690695,2115.8664959394,2134.89769355787,2171.72552153265,2205.32363416973,2272.41100463955,2311.327353403,2346.2701835771,2358.28765608495,2412.75161959628,2498.13177495102,2473.23418295471,2477.50282602363,2501.22160456279,2478.61319510726,2587.0048887648,2629.5397474637,2537.30645758746,2594.83050344245,2673.40873029955,2762.90350938513,2802.56007024474,2834.96634347846,2869.85157178732,3099.78874189372,3332.76576150531,3455.64512638662,3557.46233883145,3630.99330577677,3738.8051255133,3792.01068836277,3904.82395527998,4016.34191386072,..
Guinea,GIN,"Population, total",SP.POP.TOTL,6914366,7128177,7345107,7553249,7770035,7931370,8081990,8265123,8428832,8539960,8674066,8870781,9062726,9245844,9441171,9662281,9898870,10143534,10396086,10656810,10921581,11191873,11472924,11767070,12073030,12385659,12704774,13034346,13371183,13710513,14055137,14405468,14754785,..
Guinea,GIN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.8258,0.8505,0.8643,0.8809,0.9112,0.9158,0.9518,0.9959,1.4601,1.5754,1.698,1.7983,1.8304,1.7523,1.8567,1.9398,2.062,2.1879,2.5103,2.6535,2.5111,2.2699,2.3734,2.8673,3.2295,3.2701,3.7415,4.814,5.3934,5.0777,5.2208,5.0264,5.2054,..
Guinea,GIN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.119432497498686,0.119315219024443,0.11767017144883,0.116625309188139,0.117271029023679,0.115465550087816,0.11776802495425,0.120494274555866,0.173226848037783,0.184473931962211,0.195755946519199,0.202721722021996,0.201970135696478,0.189522990005023,0.196659927036593,0.200760048274315,0.208306604693263,0.215694056923356,0.241465874753248,0.248995712600675,0.229920924452238,0.20281681180621,0.206869669841795,0.243671534205201,0.267497057490953,0.264023093159597,0.294495596694597,0.369331917381969,0.403359971963588,0.370350839534597,0.371451377528373,0.348923061715176,0.352794025802477,..
Guinea-Bissau,GNB,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1987.61538633299,1963.44000410032,1964.50771152778,1999.82023018049,2185.76736211592,2283.88357077251,1738.54122410447,1992.72847838268,1974.62172274651,2025.60064005453,2053.96189370909,2002.27740627342,1979.57457765814,2060.53834311757,2065.08370690452,2065.86121747677,2105.54284991215,2102.92720552345,2164.13349780236,2278.40566106623,2180.60762289148,2192.45628322206,2156.2021908175,2230.39106612596,2293.23583589196,2342.41526571427,2373.50158144916,2442.10663731324,2455.85606168546,2522.76764302521,2603.24022588591,2693.77665018683,2744.27981043716,..
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1024356,1058745,1092031,1119949,1143535,1165545,1187473,1210206,1234741,1261273,1289307,1318806,1349563,1381585,1415303,1450986,1488054,1526377,1566347,1608076,1651417,1695973,1741122,1786457,1831893,1877072,1922168,1967696,2013255,2058841,2105529,2153339,2201352,..
Guinea-Bissau,GNB,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,0.1901,0.2042,0.2035,0.2092,0.2066,0.2152,0.2202,0.2297,0.2011,0.2115,0.2233,0.2645,0.2697,0.2753,0.2891,0.3073,0.2916,0.3091,0.3138,0.3184,0.3202,0.3295,0.3412,0.3625,0.3788,0.3066,0.3526,0.3566,0.3363,0.336,0.3439,0.3293,0.3422,..
Guinea-Bissau,GNB,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.185580013198536,0.192869860070177,0.186350021199032,0.186794220093951,0.180667841386578,0.184634655890592,0.185435795171764,0.189802397277819,0.16286816425469,0.167687725020674,0.17319381652314,0.200560203699407,0.199842467524673,0.199263888939153,0.204267213451819,0.211787019309628,0.195960630460991,0.202505671927709,0.200338749970473,0.19800059201182,0.193894092164487,0.194283753338054,0.195965590004606,0.202915603342258,0.206780636205281,0.163339498964344,0.183438700467389,0.181227181434531,0.167042923027634,0.16319861514318,0.163331875267451,0.152925294159443,0.155449923501557,..
Guyana,GUY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5799.21836066806,6247.86624866594,6755.3286689231,7071.21280005947,7612.30424290021,8064.56715164725,7915.22956203951,8139.97018415742,8025.29326490962,8212.04321760917,8314.0272750321,8267.42910545363,8404.2001629708,8256.52519071138,8702.33133494001,9354.08017716534,9546.70875949436,9924.52660770631,10374.3947557656,10958.8598838438,11534.9985588659,11896.9069854942,12030.0529344045,12040.08253302,12420.4724727603,12801.6408529346,12980.3576003177,13402.4219472757,19234.1301977637,22865.9270968882,37068.1993827588,49312.3603225444,70516.7215064805,..
Guyana,GUY,"Population, total",SP.POP.TOTL,749911,752965,755822,758388,760526,762245,763586,764483,764832,764477,763652,763101,762418,760914,758966,756861,754606,752094,749256,746153,746288,750021,754229,758781,763548,768479,791556,807665,807481,815482,821637,826353,831087,..
Guyana,GUY,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,1.0825,1.0888,1.4149,1.5324,1.5818,1.724,1.7494,1.7376,1.6621,1.6456,1.6237,1.6197,1.6735,1.4834,1.3346,1.607,1.6055,1.629,1.7612,1.8334,2.0026,1.9774,2.0651,2.0746,2.4564,2.4688,2.5808,2.7934,3.3298,3.3211,3.684,3.7405,3.7886,..
Guyana,GUY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.443504629216,1.44601674712636,1.87200160884441,2.02060159179734,2.07987629614241,2.26173999173494,2.29103205139958,2.27290861928911,2.17315698087946,2.1525827461127,2.12623027242775,2.12252375504684,2.19499014976037,1.94949757791288,1.75844504233391,2.12324323752974,2.12760036363347,2.1659526601728,2.35059846033932,2.45713680706236,2.68341444589756,2.63645951246698,2.73802784035087,2.73412223026143,3.21708654858634,3.21257965409595,3.26041366624724,3.45861217212582,4.12368835923074,4.07256076774227,4.48373186699236,4.52651590785052,4.55860818422139,..
Haiti,HTI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3668.31318736615,3401.75901805261,2938.07008518147,3167.91307649838,3237.01967477296,3262.4591815691,3272.04956439325,3299.23533948239,3267.07646816599,3197.05701086586,3173.73848729607,3227.12087860443,3130.85551975981,3173.26081032717,3174.97622258076,3268.81890675823,3300.25849332968,3437.3806965318,3205.49829961515,3330.99820416355,3296.24782448974,3387.47180169748,3434.63597400578,3433.07529240973,3446.75276647872,3485.4923470131,3496.87870320748,3392.43263210456,3239.83543441301,3145.00681057269,3057.42840826502,2965.94622340134,2809.64535578242,..
Haiti,HTI,"Population, total",SP.POP.TOTL,7136571,7278181,7419771,7562546,7707557,7854298,8002143,8151296,8303151,8455918,8607641,8759912,8910263,9061273,9216562,9373296,9530774,9689581,9803294,9914904,10069771,10222362,10373235,10523242,10671457,10817754,10962362,11105163,11243848,11374586,11503606,11637398,11772557,..
Haiti,HTI,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,1.0366,0.8775,0.4142,1.1266,1.2806,1.4957,1.5327,1.603,1.6951,1.728,1.9515,1.9374,1.7908,1.8291,1.8514,2.1838,2.1633,2.1233,2.5989,2.9444,2.7586,2.9774,3.2283,3.494,3.578,3.5867,3.5577,3.5949,3.4445,3.4083,3.3893,3.3805,3.5138,..
Haiti,HTI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.145251830325796,0.120565839184269,0.0558238252905649,0.148970994688826,0.166148625303712,0.190430767969333,0.191536192242503,0.196655844665683,0.20415141191579,0.204353921123644,0.226717169082679,0.221166605326629,0.200981721863878,0.201859054461774,0.200877507252704,0.232981013295643,0.226980515958095,0.219132282396937,0.26510476988653,0.296967070987273,0.273948632992746,0.291263408593826,0.311214389725095,0.332026955191185,0.335286924737644,0.331556809297013,0.32453772280098,0.323714293972993,0.306345301003713,0.299641674870628,0.294629353613119,0.290485897277037,0.298473814991934,..
Honduras,HND,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1521.94721692982,1681.08238779882,2108.27415007174,2555.02622819382,3054.15773738434,3635.98071228428,3950.83498620229,4293.82723059843,4579.68960840984,4578.94787944773,4627.02278723456,4714.86701000971,4885.34258343422,5056.67544412551,5263.15029099578,5461.90151889031,5566.70639487722,5313.75573967791,5396.07227927744,5488.43371596332,5600.6077605497,5644.13384802045,5705.16246265484,5812.5348879105,5926.49025534228,6099.60734919414,6219.27973775059,6264.01884276715,5603.26398377777,6202.98078812037,6352.58710177732,6467.8800352783,6585.85535717861,..
Honduras,HND,"Population, total",SP.POP.TOTL,5271431,5423249,5579242,5739637,5903954,6071454,6234431,6400463,6577773,6757993,6938859,7119213,7298994,7478355,7656832,7834798,8012587,8189899,8365878,8540583,8715076,8889278,9063122,9237305,9412380,9588137,9765210,9943633,10119640,10289877,10463872,10644851,10825703,..
Honduras,HND,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,2.6744,2.8039,3.2016,3.782,4.0085,4.1178,4.7681,4.8314,5.0003,5.8868,6.2176,6.8829,7.8297,7.0955,8.1471,8.667,8.6651,8.1702,7.9832,9.491,9.9296,10.1202,9.9347,10.8188,9.7321,9.3472,9.0061,10.1525,9.222,10.3706,10.5707,11.8491,12.2928,..
Honduras,HND,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.507338519654341,0.517014800537464,0.57384139279135,0.658926688220875,0.678951766900623,0.67822304179526,0.764801150257337,0.754851641201582,0.760181295401954,0.871087022434027,0.896055100701715,0.966806302887693,1.07270947201765,0.948804917659031,1.06403013674585,1.10621869255595,1.08143599564036,0.997594720032567,0.95425728178202,1.11128244992174,1.13935896829815,1.13847266335916,1.09616752372968,1.17120740302502,1.03396802934008,0.974871343619725,0.922263832523827,1.02100509944404,0.91129723982276,1.00784489455025,1.01020922274279,1.11312971877201,1.13551979026212,..
"Hong Kong SAR, China",HKG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,34895.7612081565,36428.527042456,37767.1935301195,37905.6509352086,37804.068427697,39402.5953789391,36776.3830289355,37339.9267574178,39848.59152924,39777.8561883562,40258.1727894569,41570.5763105053,44836.2053321129,47938.8998017111,50981.7931037524,53813.0792084943,54630.3763985044,53172.3001900618,56355.4117939379,58672.8294901182,59015.3332811946,60601.6097817011,61839.810843419,62779.7484353718,63749.4095274634,65662.8359167546,66993.9679794398,65388.3336248234,61328.5288044938,65884.9376260603,64036.6454154727,64434.5576690871,66153.9746651078,..
